symbol,description,path,trade_mode,digits,spread,trade_contract_size,trade_currency,quote_currency,margin_currency,is_visible
RBLX.NYSE,Roblox Corporation,Stock CFD's\NYSE\RBLX.NYSE,4,3,0,1.0,USD,USD,USD,False
RY.NYSE,Royal Bank of Canada (US),Stock CFD's\NYSE\RY.NYSE,4,3,0,1.0,USD,USD,USD,False
SB.NYSE,Safe Bulkers Inc,Stock CFD's\NYSE\SB.NYSE,4,3,0,1.0,USD,USD,USD,False
SAR.NYSE,Saratoga Investment Corp,Stock CFD's\NYSE\SAR.NYSE,4,3,0,1.0,USD,USD,USD,False
TKR.NYSE,Timken Co,Stock CFD's\NYSE\TKR.NYSE,4,3,0,1.0,USD,USD,USD,False
VET.NYSE,Vermilion Energy Inc (US),Stock CFD's\NYSE\VET.NYSE,3,3,0,1.0,USD,USD,USD,False
VSCO.NYSE,Victoria's Secret & Co,Stock CFD's\NYSE\VSCO.NYSE,4,3,0,1.0,USD,USD,USD,False
FAX.NYSE,Aberdeen Asia-Pacific Income Fund Inc,Stock CFD's\NYSE\FAX.NYSE,4,3,0,1.0,USD,USD,USD,False
AWP.NYSE,Aberdeen Global Premier Properties Fund,Stock CFD's\NYSE\AWP.NYSE,4,3,0,1.0,USD,USD,USD,False
ACP.NYSE,Aberdeen Income Credit Strategies Fund,Stock CFD's\NYSE\ACP.NYSE,3,3,0,1.0,USD,USD,USD,False
AOD.NYSE,Aberdeen Total Dynamic Dividend Fund,Stock CFD's\NYSE\AOD.NYSE,4,3,0,1.0,USD,USD,USD,False
RERE.NYSE,Aihuishou International,Stock CFD's\NYSE\RERE.NYSE,4,3,0,1.0,USD,USD,USD,False
AL.NYSE,Air Lease Corp,Stock CFD's\NYSE\AL.NYSE,4,3,0,1.0,USD,USD,USD,False
ALG.NYSE,Alamo Group Inc,Stock CFD's\NYSE\ALG.NYSE,4,3,0,1.0,USD,USD,USD,False
AGI.NYSE,Alamos Gold Inc (US),Stock CFD's\NYSE\AGI.NYSE,4,3,0,1.0,USD,USD,USD,False
ACI.NYSE,Albertsons Companies Inc - Class A,Stock CFD's\NYSE\ACI.NYSE,4,3,0,1.0,USD,USD,USD,False
ALC.NYSE,Alcon Inc (US),Stock CFD's\NYSE\ALC.NYSE,4,3,0,1.0,USD,USD,USD,False
ALEX.NYSE,Alexander & Baldwin Inc,Stock CFD's\NYSE\ALEX.NYSE,4,3,0,1.0,USD,USD,USD,False
AVD.NYSE,American Vanguard Corp,Stock CFD's\NYSE\AVD.NYSE,3,3,0,1.0,USD,USD,USD,False
AX.NYSE,Axos Financial Inc,Stock CFD's\NYSE\AX.NYSE,4,2,0,1.0,USD,USD,USD,False
LAW.NYSE,CS Disco Inc.,Stock CFD's\NYSE\LAW.NYSE,3,3,0,1.0,USD,USD,USD,False
CALX.NYSE,Calix Inc,Stock CFD's\NYSE\CALX.NYSE,4,3,0,1.0,USD,USD,USD,False
CATO.NYSE,Cato Corp/The,Stock CFD's\NYSE\CATO.NYSE,4,3,0,1.0,USD,USD,USD,False
FUN.NYSE,Cedar Fair LP,Stock CFD's\NYSE\FUN.NYSE,3,3,0,1.0,USD,USD,USD,False
CLS.NYSE,Celestica Inc (US),Stock CFD's\NYSE\CLS.NYSE,4,3,0,1.0,USD,USD,USD,False
CPAC.NYSE,Cementos Pacasmayo SAA,Stock CFD's\NYSE\CPAC.NYSE,4,3,0,1.0,USD,USD,USD,False
CVE.NYSE,Cenovus Energy Inc (US),Stock CFD's\NYSE\CVE.NYSE,3,3,0,1.0,USD,USD,USD,False
CSR.NYSE,Centerspace,Stock CFD's\NYSE\CSR.NYSE,4,2,0,1.0,USD,USD,USD,False
