time,open,high,low,close,tick_volume,spread,real_volume,ticket,entry_time,entry_price,sl_price,symbol,comment
2025-11-06 03:38:00,1.8420299999999998,1.8420999999999998,1.84198,1.84207,88,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:39:00,1.84209,1.8421699999999999,1.84202,1.84216,82,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:40:00,1.84216,1.84219,1.84211,1.84218,46,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:41:00,1.84218,1.84225,1.84218,1.84225,58,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:42:00,1.84225,1.84227,1.84218,1.8422100000000001,66,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:43:00,1.8422100000000001,1.84226,1.8420999999999998,1.84212,54,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:44:00,1.84212,1.8423500000000002,1.8420800000000002,1.84234,70,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:45:00,1.84234,1.8424399999999999,1.8422399999999999,1.84238,68,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:46:00,1.84238,1.84243,1.84233,1.8423699999999998,60,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:47:00,1.8423699999999998,1.84243,1.84233,1.84242,56,1,0,1065880844,2025-11-06 03:37:22,1,1.842,GBPCAD,[sl 1.84200]
2025-11-06 03:41:00,0.79817,0.79826,0.79817,0.79825,27,1,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:42:00,0.79825,0.79831,0.79815,0.79815,46,1,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:43:00,0.79815,0.79823,0.7981,0.79813,48,3,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:44:00,0.79813,0.79818,0.79808,0.79817,37,3,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:45:00,0.79817,0.79826,0.79814,0.79825,59,6,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:46:00,0.79825,0.79834,0.79821,0.79825,58,8,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:47:00,0.79825,0.79829,0.7982,0.79821,46,5,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:48:00,0.79821,0.79832,0.7982,0.79829,58,1,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:49:00,0.79829,0.79835,0.79826,0.79834,39,1,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 03:50:00,0.79834,0.79844,0.79825,0.79844,58,1,0,1065883957,2025-11-06 03:40:35,1,0.79812,NZDCAD,[sl 0.79812]
2025-11-06 04:01:00,1.62248,1.62263,1.62246,1.62255,50,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:02:00,1.62255,1.62259,1.62244,1.62249,53,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:03:00,1.6225,1.62264,1.62246,1.6225,60,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:04:00,1.6225100000000001,1.62257,1.62246,1.6224699999999999,36,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:05:00,1.6224699999999999,1.62248,1.62237,1.6223800000000002,21,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:06:00,1.6223800000000002,1.62243,1.62237,1.62241,20,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:07:00,1.62241,1.62246,1.62241,1.62245,25,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:08:00,1.62245,1.6224699999999999,1.62236,1.62237,31,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:09:00,1.62237,1.62244,1.62235,1.62243,45,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:10:00,1.62243,1.6225,1.6223999999999998,1.62249,56,1,0,1065904187,2025-11-06 04:00:10,1,1.62263,EURCAD,[sl 1.62263]
2025-11-06 04:01:00,1.62248,1.62263,1.62246,1.62255,50,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:02:00,1.62255,1.62259,1.62244,1.62249,53,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:03:00,1.6225,1.62264,1.62246,1.6225,60,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:04:00,1.6225100000000001,1.62257,1.62246,1.6224699999999999,36,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:05:00,1.6224699999999999,1.62248,1.62237,1.6223800000000002,21,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:06:00,1.6223800000000002,1.62243,1.62237,1.62241,20,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:07:00,1.62241,1.62246,1.62241,1.62245,25,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:08:00,1.62245,1.6224699999999999,1.62236,1.62237,31,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:09:00,1.62237,1.62244,1.62235,1.62243,45,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:10:00,1.62243,1.6225,1.6223999999999998,1.62249,56,1,0,1065904218,2025-11-06 04:00:11,1,1.62261,EURCAD,[sl 1.62261]
2025-11-06 04:04:00,200.941,200.946,200.925,200.937,92,6,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:05:00,200.938,200.952,200.934,200.946,69,5,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:06:00,200.946,200.953,200.937,200.939,83,4,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:07:00,200.939,200.94,200.91,200.928,76,5,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:08:00,200.928,200.94,200.918,200.932,57,6,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:09:00,200.932,200.932,200.917,200.927,61,4,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:10:00,200.929,200.929,200.901,200.907,97,4,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:11:00,200.909,200.909,200.893,200.904,72,4,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:12:00,200.904,200.94,200.898,200.934,90,4,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:13:00,200.935,200.937,200.912,200.916,97,5,0,1065909199,2025-11-06 04:03:10,1,200.928,GBPJPY,[sl 200.928]
2025-11-06 04:04:00,177.012,177.025,177.008,177.017,86,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:05:00,177.018,177.029,177.017,177.028,41,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:06:00,177.028,177.03,177.018,177.021,46,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:07:00,177.022,177.022,176.995,177.015,83,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:08:00,177.015,177.02,177.009,177.016,42,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:09:00,177.017,177.019,177.006,177.018,44,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:10:00,177.018,177.018,177.005,177.009,77,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:11:00,177.008,177.011,176.999,177.011,61,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:12:00,177.01,177.035,177.003,177.033,51,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:13:00,177.033,177.035,177.011,177.017,54,0,0,1065909829,2025-11-06 04:03:15,1,176.992,EURJPY,[sl 176.992]
2025-11-06 04:11:00,200.909,200.909,200.893,200.904,72,4,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:12:00,200.904,200.94,200.898,200.934,90,4,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:13:00,200.935,200.937,200.912,200.916,97,5,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:14:00,200.917,200.931,200.911,200.931,63,4,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:15:00,200.931,200.953,200.93,200.945,52,5,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:16:00,200.945,200.993,200.942,200.991,90,5,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:17:00,200.991,200.992,200.98,200.986,44,6,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:18:00,200.987,201.01,200.986,201.008,50,4,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:19:00,201.008,201.014,201.001,201.012,56,4,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:20:00,201.012,201.024,201.004,201.016,70,5,0,1065916708,2025-11-06 04:10:33,1,200.901,GBPJPY,[sl 200.901]
2025-11-06 04:12:00,1.05654,1.05669,1.05651,1.05667,65,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:13:00,1.05667,1.05669,1.05658,1.05658,65,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:14:00,1.05659,1.05664,1.05657,1.05662,57,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:15:00,1.05661,1.05667,1.05657,1.05666,54,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:16:00,1.05666,1.0568,1.05665,1.05678,70,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:17:00,1.05678,1.05684,1.05676,1.05683,41,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:18:00,1.05683,1.05686,1.0568,1.05685,44,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:19:00,1.05685,1.05687,1.05679,1.05682,45,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:20:00,1.05682,1.05688,1.0568,1.05685,47,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:21:00,1.05685,1.05687,1.05682,1.05687,21,1,0,1065917759,2025-11-06 04:11:56,1,1.05649,GBPCHF,[sl 1.05649]
2025-11-06 04:18:00,2.03056,2.0306,2.03039,2.0304,34,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:19:00,2.0304,2.03055,2.03021,2.03027,32,13,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:20:00,2.03038,2.03069,2.03038,2.03053,35,7,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:21:00,2.03053,2.03057,2.03049,2.03053,20,2,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:22:00,2.03056,2.03067,2.03044,2.03051,29,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:23:00,2.03051,2.03056,2.03039,2.03042,17,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:24:00,2.03042,2.03044,2.03033,2.03037,18,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:25:00,2.03037,2.03058,2.03034,2.03055,14,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:26:00,2.03055,2.03099,2.03055,2.03096,34,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:27:00,2.03096,2.03096,2.03058,2.03067,30,3,0,1065921621,2025-11-06 04:17:03,1,2.0305,EURNZD,[sl 2.03050]
2025-11-06 04:36:00,1.7667899999999999,1.7668599999999999,1.76669,1.76671,46,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:37:00,1.76671,1.7668599999999999,1.76655,1.76681,65,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:38:00,1.76678,1.76688,1.76678,1.76685,31,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:39:00,1.76685,1.7671000000000001,1.76685,1.76709,33,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:40:00,1.7670599999999999,1.76708,1.76662,1.76675,47,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:41:00,1.76675,1.7669000000000001,1.76666,1.7669000000000001,43,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:42:00,1.7669000000000001,1.76701,1.76685,1.7668599999999999,36,1,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:43:00,1.76685,1.76701,1.76674,1.76698,26,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:44:00,1.76703,1.76709,1.7669899999999998,1.76707,31,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:45:00,1.76707,1.7671700000000001,1.76701,1.7671700000000001,25,2,0,1065937962,2025-11-06 04:35:31,1,1.76664,EURAUD,[sl 1.76664]
2025-11-06 04:36:00,1.15054,1.15057,1.15046,1.15048,11,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:37:00,1.15048,1.15048,1.15034,1.15039,34,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:38:00,1.15039,1.15044,1.15038,1.1504,23,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:39:00,1.1504,1.1505,1.15039,1.1504699999999999,22,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:40:00,1.1504699999999999,1.1505,1.15041,1.15041,13,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:41:00,1.15041,1.15041,1.15035,1.1504,24,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:42:00,1.1504,1.15044,1.15039,1.15041,15,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:43:00,1.15041,1.15041,1.15039,1.1504,14,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:44:00,1.1504,1.15043,1.15036,1.15042,21,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:45:00,1.15042,1.15043,1.15041,1.15042,7,0,0,1065938163,2025-11-06 04:35:44,1,1.1505,EURUSD,[sl 1.15050]
2025-11-06 04:37:00,1.15048,1.15048,1.15034,1.15039,34,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:38:00,1.15039,1.15044,1.15038,1.1504,23,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:39:00,1.1504,1.1505,1.15039,1.1504699999999999,22,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:40:00,1.1504699999999999,1.1505,1.15041,1.15041,13,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:41:00,1.15041,1.15041,1.15035,1.1504,24,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:42:00,1.1504,1.15044,1.15039,1.15041,15,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:43:00,1.15041,1.15041,1.15039,1.1504,14,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:44:00,1.1504,1.15043,1.15036,1.15042,21,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:45:00,1.15042,1.15043,1.15041,1.15042,7,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:46:00,1.15042,1.15043,1.15033,1.15034,16,0,0,1065939129,2025-11-06 04:36:55,1,1.15045,EURUSD,[sl 1.15045]
2025-11-06 04:38:00,1.30591,1.30596,1.30591,1.30593,23,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:39:00,1.30593,1.3060399999999999,1.30592,1.30603,14,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:40:00,1.30603,1.30607,1.30597,1.30599,21,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:41:00,1.30599,1.306,1.30594,1.30597,21,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:42:00,1.30597,1.30598,1.30592,1.30595,14,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:43:00,1.30595,1.30597,1.30595,1.30595,17,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:44:00,1.30595,1.30598,1.3059,1.30597,13,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:45:00,1.30597,1.30597,1.30589,1.30589,13,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:46:00,1.30589,1.30591,1.30582,1.30583,16,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 04:47:00,1.30583,1.30584,1.3058100000000001,1.30583,11,0,0,1065939771,2025-11-06 04:37:25,1,1.30594,GBPUSD,[sl 1.30594]
2025-11-06 07:13:00,153.902,153.912,153.901,153.909,21,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:14:00,153.908,153.913,153.895,153.895,19,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:15:00,153.895,153.898,153.882,153.885,28,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:16:00,153.885,153.895,153.885,153.886,42,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:17:00,153.886,153.887,153.876,153.879,35,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:18:00,153.879,153.889,153.879,153.886,32,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:19:00,153.886,153.886,153.878,153.885,26,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:20:00,153.885,153.895,153.885,153.893,23,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:21:00,153.894,153.895,153.887,153.894,22,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:22:00,153.894,153.894,153.857,153.857,40,0,0,1066048266,2025-11-06 07:12:20,1,153.899,USDJPY,[sl 153.899]
2025-11-06 07:39:00,1.05675,1.05681,1.05674,1.05678,42,6,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:40:00,1.05678,1.05682,1.05673,1.05682,27,2,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:41:00,1.05682,1.05684,1.05677,1.0568,32,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:42:00,1.0568,1.05683,1.05673,1.05676,30,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:43:00,1.05676,1.05679,1.05675,1.05679,32,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:44:00,1.05679,1.0568,1.05671,1.05672,43,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:45:00,1.05672,1.05676,1.05669,1.05674,33,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:46:00,1.05674,1.05674,1.05668,1.05668,12,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:47:00,1.05668,1.0567,1.05662,1.05664,28,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:48:00,1.05664,1.0567,1.05664,1.05669,28,1,0,1066078438,2025-11-06 07:38:45,1,1.05672,GBPCHF,[sl 1.05672]
2025-11-06 07:43:00,0.56616,0.56618,0.56611,0.56611,17,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:44:00,0.56611,0.56614,0.5661,0.56614,9,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:45:00,0.56614,0.56617,0.56614,0.56617,24,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:46:00,0.56617,0.56619,0.56614,0.56614,8,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:47:00,0.56614,0.56616,0.56611,0.56612,18,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:48:00,0.56612,0.56616,0.56611,0.56613,20,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:49:00,0.56612,0.56616,0.56611,0.56611,26,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:50:00,0.56612,0.56612,0.56609,0.5661,14,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:51:00,0.5661,0.5661,0.56605,0.56607,21,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:52:00,0.56607,0.56607,0.56604,0.56606,23,0,0,1066084073,2025-11-06 07:42:55,1,0.5661,NZDUSD,[sl 0.56610]
2025-11-06 07:52:00,1.76803,1.7681200000000001,1.76795,1.76809,31,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:53:00,1.76809,1.7684,1.76809,1.7684,48,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:54:00,1.76837,1.76844,1.7683,1.7683200000000001,29,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:55:00,1.76829,1.76831,1.7680799999999999,1.76818,33,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:56:00,1.76816,1.76837,1.76816,1.7683499999999999,34,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:57:00,1.76836,1.76849,1.76833,1.76845,40,3,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:58:00,1.76845,1.76861,1.76841,1.76858,75,3,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:59:00,1.76859,1.7687,1.76843,1.76867,87,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 08:00:00,1.76872,1.76872,1.76804,1.76813,74,2,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 08:01:00,1.76814,1.76814,1.76784,1.7678500000000001,58,7,0,1066094433,2025-11-06 07:51:30,1,1.76805,EURAUD,[sl 1.76805]
2025-11-06 07:54:00,0.79809,0.7981,0.79799,0.79806,35,7,0,1066096819,2025-11-06 07:53:50,1,0.7981,NZDCAD,[sl 0.79810]
2025-11-06 07:55:00,0.79806,0.79811,0.79803,0.79808,47,8,0,1066096819,2025-11-06 07:53:50,1,0.7981,NZDCAD,[sl 0.79810]
2025-11-06 07:56:00,0.79808,0.79817,0.79804,0.79814,41,2,0,1066096819,2025-11-06 07:53:50,1,0.7981,NZDCAD,[sl 0.79810]
2025-11-06 07:57:00,0.79814,0.79816,0.79807,0.79807,37,1,0,1066096819,2025-11-06 07:53:50,1,0.7981,NZDCAD,[sl 0.79810]
